id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
"#meta +id","#meta +code","#loc +airport +type","#loc +airport +name","#geo +lat","#geo +lon","#geo +elevation +ft","#region +continent +code","#country +name","#country +code +iso2","#adm1 +name","#adm1 +code +iso","#adm1 +code +local","#loc +municipality +name","#status +scheduled","#loc +airport +code +gps","#loc +airport +code +iata","#loc +airport +code +local","#meta +url +airport","#meta +url +wikipedia","#meta +keywords","#meta +score","#date +updated"
320867,IT-0482,small_airport,"Campo di Volo Carzeto",44.96,10.1838889,20,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Soragna (PR)",0,,,PRSOR,,,,50,2016-10-21T02:45:39+00:00
315988,IT-0130,small_airport,"Aviosuperficie ""Aquile Randagie""",45.165668,11.035167,66,EU,Italy,IT,Veneto,IT-34,34,"Sorga (VR)",0,,,VRNOG,,,,50,2017-07-28T23:23:23+00:00
315871,IT-0100,small_airport,"Aviosuperficie Alisoriano",42.433658,12.292147,985,EU,Italy,IT,Lazio,IT-62,62,"Soriano nel Cimino (VT)",0,,,VTSOR,http://www.alisoriano.it,,,50,2017-07-27T11:25:30+00:00
317569,IT-0192,small_airport,"Campo di Volo Le Streghe",45.395556,8.706389,410,EU,Italy,IT,Piedmont,IT-21,21,"Sozzago (NO)",0,,,NOSOZ,,,"Le Streghe",50,2017-06-09T02:31:21+00:00
320243,IT-0429,small_airport,"Campo di Volo Albatros",45.770727,12.244068,164,EU,Italy,IT,Veneto,IT-34,34,"Spresiano (TV)",0,,,TVSPR,,,Albatros,50,2017-07-03T12:19:56+00:00
317004,IT-0175,small_airport,"Aviosuperficie Stintino",40.88295,8.25418,,EU,Italy,IT,Sardinia,IT-88,88,"Stintino (SS)",0,,,SSSTI,,,,50,2017-06-30T04:48:18+00:00
315862,IT-0094,small_airport,"Aviosuperficie Macrì",40.054607,18.214738,,EU,Italy,IT,Apulia,IT-75,75,"Supersano (LE)",0,,,LESUP,http://www.aviosuperficiemacri.it,,,50,2017-02-10T06:56:21+00:00
319330,IT-0266,small_airport,"Aviosuperficie Valicella",42.21873,12.24846,862,EU,Italy,IT,Lazio,IT-62,62,Sutri,0,,,VTSUT,,,,50,2017-07-22T12:34:54+00:00
316155,IT-0137,small_airport,"Campo di Volo ""La Fenice""",44.999827,10.71339,66,EU,Italy,IT,Lombardy,IT-25,25,"Suzzara (MN)",0,,,MN05,,,"La Fenice",50,2016-07-25T01:34:17+00:00
336943,IT-0556,small_airport,"Campo volo di Montagna (altiporto) Pianon provincia di Belluno",46.145432,12.42808,3001,EU,Italy,IT,Veneto,IT-34,34,Tambre,0,,,BLTAM,,,,50,2020-12-13T03:53:26+00:00
320022,IT-0391,small_airport,"Tarquinia San Giorgio Airfield",42.192687,11.724573,1,EU,Italy,IT,Lazio,IT-62,62,"Tarquinia (VT)",0,,,VTTAB,,,"San Giorgio",50,2021-10-17T20:44:45+00:00
298742,IT-0025,small_airport,"Campo di Volo Albatros",37.972478,13.77335,,EU,Italy,IT,Sicily,IT-82,82,"Termini Imerese (PA)",0,,,PATER,http://www.voloclubalbatros.com/,,,50,2021-04-13T02:49:18+00:00
321038,IT-0488,small_airport,"Campo di Volo Francesco Cantelmo",42.4886111,11.7986111,,EU,Italy,IT,Lazio,IT-62,62,"Tessenano (VT)",0,,,VTTES,,,,50,2016-11-04T10:30:20+00:00
317467,IT-0188,small_airport,"Campo di Volo Thiesi",40.53542,8.6055,,EU,Italy,IT,Sardinia,IT-88,88,Thiesi,0,,,,,,L'Aviatore,50,2016-04-07T16:59:22+00:00
321612,IT-0517,small_airport,"Campo di Volo Titta",43.4912038,12.2428002,,EU,Italy,IT,Umbria,IT-55,55,Titta,0,,,,,,,50,2016-12-24T02:26:38+00:00
318090,IT-0231,small_airport,"Campo di Volo Cavola",44.39646,10.53613,1768,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Toano (RE)",0,,,RE05,,,Cavola,50,2016-09-10T12:08:39+00:00
309714,LIVD,small_airport,"Dobbiaco-Toblach Airstrip",46.727021,12.230723,4068,EU,Italy,IT,"Trentino-Alto Adige",IT-32,32,"Toblach (Dobbiaco) (BZ)",0,LIVD,,BZ04,http://www.aeroclubdobbiaco.it/,http://it.wikipedia.org/wiki/Aeroporto_di_Dobbiaco,,50,2022-11-17T13:20:49+00:00
319638,IT-0330,small_airport,"Campo di Volo ""Condor Men""",43.224706,13.329554,629,EU,Italy,IT,Marche,IT-57,57,"Tolentino (MC)",0,,,MCTOL,,,"Condor Men",50,2017-05-13T04:52:50+00:00
315631,IT-0088,small_airport,"Monti della Tolfa Airfield",42.0188,11.9827,46,EU,Italy,IT,Lazio,IT-62,62,"Tolfa (RM)",0,,,RMMTF,,,"Tolfa,Monti della Tolfa",50,2021-10-17T20:43:54+00:00
315977,IT-0124,small_airport,"La Quercia",40.963053,16.633016,1181,EU,Italy,IT,Apulia,IT-75,75,"Toritto (BA)",0,,,BATDQ,,,,50,2020-11-09T12:04:31+00:00
319492,IT-0300,small_airport,"Campo di Volo ""Punto Volo""",45.437987,9.60738,301,EU,Italy,IT,Lombardy,IT-25,25,"Torlino Vimercata (CR)",0,,,CR06,,,,50,2016-07-15T07:09:01+00:00
320468,IT-0456,small_airport,"Aviosuperficie Alfina",42.739667,11.983333,1811,EU,Italy,IT,Umbria,IT-55,55,"Torre Alfina (TR)",0,,,TRSVS,,,"Alfina,Torre Alfina,Castelviscard",50,2017-07-10T12:12:49+00:00
308695,IT-0059,small_airport,"Aviosuperficie ""Città di Tortona""",44.938436,8.865881,315,EU,Italy,IT,Piedmont,IT-21,21,"Tortona (AL)",0,,,ALTRT,,,,50,2016-11-14T04:45:27+00:00
321040,IT-0490,small_airport,"Aviosuperficie Torre Foghe",40.1833333,8.4694444,295,EU,Italy,IT,Sardinia,IT-88,88,"Tresnuraghes (OR)",0,,,ORTFO,,,,50,2016-11-04T11:34:15+00:00
316436,IT-0149,small_airport,"Campo di Volo ""Le Tartarughe Volanti""",45.609722,9.486667,646,EU,Italy,IT,Lombardy,IT-25,25,"Trezzo d'Adda (MI)",0,,,MITRE,,,,50,2017-05-24T02:16:22+00:00
321048,IT-0491,small_airport,"Aviosuperficie San Felice",46.084723,12.121052,984,EU,Italy,IT,Veneto,IT-34,34,"Trichiana (BL)",0,,,BLTRI,,,,50,2016-11-05T05:36:29+00:00
315439,IT-0078,small_airport,"Prosecco Airfield",45.703333,13.759722,820,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,Trieste,0,,,,,,"Aerocampo Prosecco",50,2021-01-27T18:41:12+00:00
319663,IT-0338,small_airport,"Pista Vasa Airfield",41.046634,8.997749,600,EU,Italy,IT,Sardinia,IT-88,88,"Trinità d'Agultu e Vignola (SS)",0,,,SS16,,,"Campo di Volo Pista Vasa",50,2022-08-29T13:40:54+00:00
317002,IT-0173,small_airport,"Ultralight Friuli Airfield",45.93098,13.362,,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Trivignano (UD)",0,,,UDTRI,,,"Ultralight Friuli, Aviosuperficie Ultralight Friuli",50,2021-01-27T18:44:24+00:00
319688,IT-0344,small_airport,"Campo di Volo Poggio Primavera",42.366412,11.796702,485,EU,Italy,IT,Lazio,IT-62,62,"Tuscania (VT)",0,,,VT07,,,"Poggio Primavera",50,2016-07-28T01:41:36+00:00
319983,IT-0382,small_airport,"Gemini Flying Field",39.8948,18.1904,323,EU,Italy,IT,Apulia,IT-75,75,"Ugento (LE)",0,,,LEUGN,,,"Campo di Volo Gemini",50,2021-01-28T14:15:47+00:00
320176,IT-0415,small_airport,"Campo di Volo Scaligero",45.317999,10.708789,,EU,Italy,IT,Veneto,IT-34,34,"Valeggio (VR)",0,,,VRVAL,,,Scaligero,50,2017-07-23T04:53:12+00:00
320277,IT-0434,small_airport,"Campo di Volo L'Airone",45.153393,8.656568,,EU,Italy,IT,Lombardy,IT-25,25,"Valle Lomellina (PV)",0,,,PVVLO,,,,50,2017-06-23T01:12:54+00:00
319659,IT-0337,small_airport,"Campo di Volo Valledoria",40.929768,8.812227,29,EU,Italy,IT,Sardinia,IT-88,88,"Valledoria (SS)",0,,,SS04,,,,50,2016-07-26T05:21:15+00:00
319981,IT-0381,small_airport,"Campo di Volo Vallermosa",39.3561,8.7919,235,EU,Italy,IT,Sardinia,IT-88,88,"Vallermosa (CA)",0,,,CAVAL,,,,50,2017-01-02T15:46:47+00:00
320630,IT-0470,small_airport,"Valmontone Airfield",41.765562,12.864436,1158,EU,Italy,IT,Lazio,IT-62,62,"Valmontone (RM)",0,,,RM21,,,Valmontone,50,2021-10-17T20:42:09+00:00
308676,IT-0040,small_airport,"Aviosuperficie ""Marc Ingegno""",45.778056,8.268611,1411,EU,Italy,IT,Piedmont,IT-21,21,"Varallo (VC)",0,,,VCVAR,http://www.marc-ingegno.it/index.php?option=com_content&view=article&id=71&Itemid=91&lang=it,,"Marc Ingegno",50,2017-07-16T00:39:58+00:00
319595,IT-0321,small_airport,"Vasto Flying Field",42.155381,14.699362,197,EU,Italy,IT,Abruzzi,IT-65,65,"Vasto (CH)",0,,,CHVAS,,,"Associazione Sportiva Volo Vasto, Campo di Volo Vasto",50,2021-01-28T13:15:34+00:00
316752,IT-0154,small_airport,"Aviosuperficie Alituscia",42.229167,12.120833,1270,EU,Italy,IT,Lazio,IT-62,62,"Vejano (VT)",0,,,VTVEJ,http://www.alituscia.it,,,50,2017-07-27T11:23:42+00:00
315492,IT-0084,small_airport,"Campo di Volo Vervò",46.313801,11.111898,3080,EU,Italy,IT,"Trentino-Alto Adige",IT-32,32,"Vervò (TN)",0,,,TNVER,http://www.sportingavioclubvervo.it/,,,50,2017-07-02T05:34:24+00:00
317917,IT-0228,small_airport,"Campo di Volo Gianni Cerutti",45.34921,8.64632,393,EU,Italy,IT,Piedmont,IT-21,21,"Vespolate (NO)",0,,,NOVES,,,"Gianni Cerutti",50,2017-06-09T10:31:54+00:00
316984,IT-0165,small_airport,"Aviosuperficie Renzo Storai",43.96583,11.458056,889,EU,Italy,IT,Tuscany,IT-52,52,"Vicchio del Mugello (FI)",0,,,FIVIC,http://www.aviostorai.com,,"Renzo Storai,AvioStorai",50,2017-02-02T04:34:09+00:00
316161,IT-0143,small_airport,"Aviosuperficie ""San Giuseppe""",45.85649,12.06555,419,EU,Italy,IT,Veneto,IT-34,34,"Vidor (TV)",0,,,TVBOS,,,,50,2017-07-07T01:22:16+00:00
315878,IT-0107,small_airport,"Campo di Volo ""Icaro Village""",44.842996,11.485068,66,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Vigarano Mainarda (FE)",0,,,FEVIG,,,,50,2017-01-31T03:04:15+00:00
317612,IT-0196,small_airport,"Aviosuperficie ""Natale/Battistoni""",45.334722,8.824722,357,EU,Italy,IT,Lombardy,IT-25,25,"Vigevano (PV)",0,,,PVVGB,http://www.flying-circus.it,,"Natale,Battistoni,Flying Circus",50,2017-06-23T00:56:49+00:00
351162,IT-0613,small_airport,"Altiporto Casera Razzo",46.47673,12.61495,,EU,Italy,IT,Veneto,IT-34,34,"Vigo di Cadore (BL)",0,,,,,,,50,2022-01-02T11:45:20+00:00
308677,IT-0041,small_airport,ANGIALE,44.8336111111,7.53055555556,843,EU,Italy,IT,Piedmont,IT-21,21,"Vigone (TO)",0,,,,,,,50,2013-05-15T10:46:01+00:00
315888,IT-0115,small_airport,"Sterzing / Vipiteno Airfield",46.883764,11.441338,3116,EU,Italy,IT,"Trentino-Alto Adige",IT-32,32,Vipiteno,0,,,BZVIP,,,,50,2022-10-13T16:23:36+00:00
316961,IT-0162,small_airport,"Aviosuperficie Blue Silo",45.8872222,12.6277778,31,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Visinale di Pasiano",0,,,,,,"Podere dell'Angelo",50,2016-02-09T12:41:20+00:00
320244,IT-0430,small_airport,"Campo di Volo ""Dream Fly""",45.930381,12.257512,,EU,Italy,IT,Veneto,IT-34,34,"Vittorio Veneto (TV)",0,,,TVVTV,,,"Dream Fly",50,2017-07-03T12:11:21+00:00
319424,IT-0277,small_airport,"Aviosuperficie La Selva",41.155556,14.21,196,EU,Italy,IT,Campania,IT-72,72,Vitulazio,0,,,CEVIT,http://www.laselvafly.it,,"La Selva",50,2017-01-03T01:57:20+00:00
319422,IT-0276,small_airport,"Campo di Volo ""Ali del Montello""",45.76157,12.16361,226,EU,Italy,IT,Veneto,IT-34,34,"Volpago del Montello (TV)",0,,,TVSDM,,,TV06,50,2021-05-03T06:59:49+00:00
319414,IT-0273,small_airport,"Campo di Volo Luciano Borgonovi",45.18698,9.04292,203,EU,Italy,IT,Lombardy,IT-25,25,Zerbolò,0,,,PV05,,,"Luciano Borgonovi",50,2016-07-10T01:29:05+00:00
319810,IT-0365,small_airport,"Aviosuperficie Chiusa-Zerfaliu",39.989504,8.723266,190,EU,Italy,IT,Sardinia,IT-88,88,Zerfaliu,0,,,,,,,50,2016-08-06T10:17:41+00:00
298761,IT-0032,small_airport,"Campo di Volo Il Grifo",38.637255,15.94775,630,EU,Italy,IT,Calabria,IT-78,78,Zungri,0,,,VVZUN,http://www.aeroclubilgrifo.it,,,50,2017-01-03T03:03:17+00:00
337025,IT-0571,closed,"Campo di volo Marchese",41.407394,15.29284,,EU,Italy,IT,Apulia,IT-75,75,,0,,,,,,,0,2020-10-28T14:48:59+00:00
337062,IT-0577,heliport,"Eliporto Isola di S.Nicola",42.124193,15.510389,,EU,Italy,IT,Apulia,IT-75,75,,0,,,,,,,0,2020-11-01T08:59:15+00:00
337200,IT-0606,heliport,"Eliporto di mergenza ospedale antonio perrino",40.625189,17.915654,,EU,Italy,IT,Apulia,IT-75,75,,0,,,,,,,0,2020-11-11T13:19:44+00:00
430378,IT-0707,heliport,"Elisuperficie Ospedale Madonna delle Grazie",40.65293,16.61362,,EU,Italy,IT,Apulia,IT-75,75,,0,,,,,,,0,2022-10-07T04:01:43+00:00
329236,IT-0536,heliport,"Eliporto di Gela",37.066235,14.282138,,EU,Italy,IT,Sicily,IT-82,82,,0,,,,,,,0,2018-09-11T06:32:44+00:00
329141,IT-0535,heliport,"Eliporto di Lanusei",39.890822,9.50585,,EU,Italy,IT,Sardinia,IT-88,88,,0,,,,,,,0,2018-08-30T14:13:21+00:00
316388,LILT,closed,Cerrina,45.005,7.492778,,EU,Italy,IT,Piedmont,IT-21,21,,0,,,,,,"LILT, LILT",0,2015-11-19T11:49:35+00:00
352430,IT-0690,heliport,"Elisuperficie Arturo Santi",44.664704,8.298604,,EU,Italy,IT,Piedmont,IT-21,21,,0,,,,,,,0,2022-02-07T05:21:38+00:00
333827,LIMH,heliport,"Pian Rosà",45.933422,7.709344,11443,EU,Italy,IT,"Valle d'Aosta",IT-23,23,,0,LIMH,,,,,"Testa Grigia, Theodul Glacier, Plateau Rosà",0,2020-04-12T16:29:38+00:00
356053,IT-0705,heliport,"Bormio Heliport",46.45436,10.3653,,EU,Italy,IT,Lombardy,IT-25,25,,0,,,,,,,0,2022-08-08T04:46:52+00:00
331921,LIDS,closed,"San Leo",43.9194444,12.32,,EU,Italy,IT,Marche,IT-57,57,,0,,,,,,"LIDS, LIDS",0,2019-08-18T04:19:57+00:00
331922,LIRB,closed,"Vigna di Valle",42.0844444,12.2183333,886,EU,Italy,IT,Lazio,IT-62,62,,0,,,,,,"LIRB, LIRB",0,2019-08-18T04:26:06+00:00
331212,IT-0540,heliport,"Celenza Valfortore Heliport",41.5648318,14.9988173,,EU,Italy,IT,Molise,IT-67,67,,0,,,,,,,0,2019-05-12T05:05:29+00:00
337164,IT-0597,heliport,"Heliport Acquaviva hospital",40.864702,16.801379,,EU,Italy,IT,Apulia,IT-75,75,"Acquaviva delle fonti",0,,,,,,,0,2020-11-10T08:47:21+00:00
505032,IT-0708,heliport,"Luxottica Heliport",46.278961,12.030839,,EU,Italy,IT,Veneto,IT-34,34,Agordo,0,,,,,,"Eliporto Luxottica",0,2022-11-21T18:30:33+00:00
336430,IT-0552,heliport,"Villa Las Tronas Helipad",40.549793,8.317852,,EU,Italy,IT,Sardinia,IT-88,88,Alghero,0,,,,,,,0,2020-10-06T11:43:44+00:00
340374,IT-0652,heliport,"Alicudi Porto Heliport",38.532211,14.359827,,EU,Italy,IT,Sicily,IT-82,82,"Alicudi Porto (ME)",0,,,,,,,0,2021-01-28T14:38:13+00:00
337138,IT-0586,heliport,"Elisuperficie nido delle aquile",40.938208,16.495076,,EU,Italy,IT,Apulia,IT-75,75,Altamura,0,,,,,,,0,2020-11-09T11:47:51+00:00
337141,IT-0588,heliport,"Elisuperficie di emergenza",40.9009,16.620909,,EU,Italy,IT,Apulia,IT-75,75,Altamura,0,,,,,,,0,2020-11-09T11:59:36+00:00
337142,IT-0589,heliport,Eliporto,40.819787,16.470737,,EU,Italy,IT,Apulia,IT-75,75,Altamura,0,,,,,,,0,2020-11-09T12:08:42+00:00
340383,IT-0660,heliport,"Anacapri Heliport",40.558608,14.201355,,EU,Italy,IT,Campania,IT-72,72,"Anacapri (NA)",0,,,,,,,0,2021-01-28T15:03:12+00:00
319487,IT-0295,heliport,"Air Service Center",45.06828,9.37491,,EU,Italy,IT,Lombardy,IT-25,25,"Arena di Po (PV)",0,,,,http://www.airservicecenter.it,,,0,2016-07-15T05:06:26+00:00
351164,IT-0689,heliport,"Elisuperficie Pennile di Sotto",42.8561,13.596429,,EU,Italy,IT,Marche,IT-57,57,"Ascoli Piceno AP",0,,,,,,,0,2022-01-02T14:41:12+00:00
340344,IT-0623,closed,"Castelluccio Airfield",41.319914,15.544642,,EU,Italy,IT,Apulia,IT-75,75,"Ascoli Satriano (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Castelluccio_Airfield,,0,2021-01-28T13:39:45+00:00
298693,IT-0007,closed,"Campo di Volo Assoro",37.56181,14.496374,237,EU,Italy,IT,Sicily,IT-82,82,Assoro,0,,,,,,,0,2019-01-08T11:26:38+00:00
333200,IT-0546,heliport,"Elibase Pegaso 1 (Santa Maria Annunziata Hospital)",43.730732,11.304224,,EU,Italy,IT,Tuscany,IT-52,52,"Bagno a Ripoli",0,,,,,,,0,2020-02-08T08:56:28+00:00
336942,IT-0555,closed,"Campo di volo L'Airone",40.972203,16.909364,673,EU,Italy,IT,Apulia,IT-75,75,Bari,0,,,,,,,0,2020-10-22T09:35:52+00:00
337153,IT-0590,heliport,"Bari Guardia di Finanza Heliport",41.138072,16.775689,,EU,Italy,IT,Apulia,IT-75,75,Bari,0,,,,,,,0,2021-01-28T13:21:57+00:00
337156,IT-0591,heliport,"Bari Fire Department Heliport",41.134553,16.760974,,EU,Italy,IT,Apulia,IT-75,75,Bari,0,,,,,,,0,2021-01-28T13:22:08+00:00
337157,IT-0592,heliport,"Bari Police Heliport",41.134322,16.760116,,EU,Italy,IT,Apulia,IT-75,75,Bari,0,,,,,,,0,2021-01-28T13:22:16+00:00
337158,IT-0593,heliport,"Bari Carabinieri Heliport",41.137914,16.781691,,EU,Italy,IT,Apulia,IT-75,75,Bari,0,,,,,,,0,2021-01-28T13:21:22+00:00
337159,IT-0594,heliport,"Bari Coast Guard Heliport",41.13808,16.847448,,EU,Italy,IT,Apulia,IT-75,75,Bari,0,,,,,,,0,2021-01-28T13:20:54+00:00
337160,IT-0595,heliport,"Eliporto Ospedale di Bari",41.112938,16.858177,,EU,Italy,IT,Apulia,IT-75,75,Bari,0,,,,,,,0,2020-11-10T06:27:52+00:00
337161,IT-0596,heliport,"Eliporto esercito italiano",41.096721,16.879592,,EU,Italy,IT,Apulia,IT-75,75,Bari,0,,,,,,,0,2020-11-10T06:32:33+00:00
337135,IT-0584,heliport,"Eliporto di emergenza",41.314728,16.253457,,EU,Italy,IT,Apulia,IT-75,75,Barletta,0,,,,,,,0,2020-11-09T05:09:45+00:00
354240,IT-0691,heliport,"Heliport Colli di san fermo",45.743134,9.940835,,EU,Italy,IT,Lombardy,IT-25,25,Bergamo,0,,,,,,,0,2022-05-02T14:58:24+00:00
337202,IT-0607,heliport,"Eliporto Leanorado SPA confindustria",40.673331,17.921813,,EU,Italy,IT,Apulia,IT-75,75,Brindisi,0,,,,,,,0,2020-11-11T13:24:34+00:00
298746,IT-0026,closed,"Campo di Volo Ali Val di Neto",39.184793,17.107129,,EU,Italy,IT,Calabria,IT-78,78,"Bucchi (KR)",0,,,,,,"KRBUC, KRBUC",0,2022-02-27T04:47:22+00:00
319509,IT-0308,closed,"Campo di Volo ""Le Risare""",45.574906,11.84464,78,EU,Italy,IT,Veneto,IT-34,34,"Campo San Martino (PD)",0,,,,,,"Le Risare, PDCSM",0,2020-02-08T05:30:14+00:00
340343,IT-0622,closed,"Canne Airfield",41.932778,15.070556,,EU,Italy,IT,Apulia,IT-75,75,"Campomarino (CB)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Canne_Airfield,,0,2021-01-28T13:38:12+00:00
340350,IT-0629,closed,"Madna Airfield",41.922778,15.075278,,EU,Italy,IT,Apulia,IT-75,75,"Campomarino (CB)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Madna_Airfield,,0,2021-01-28T13:45:33+00:00
340352,IT-0631,closed,"Ramitelli Airfield",41.908333,15.116667,,EU,Italy,IT,Apulia,IT-75,75,"Campomarino (CB)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Ramitelli_Airfield,,0,2021-01-28T13:47:01+00:00
320040,IT-0393,closed,"Aviosuperficie ""Ali sul Graticolato""",45.558333,11.973889,59,EU,Italy,IT,Veneto,IT-34,34,"Camposanpiero (PD)",0,,,,,,"Graticolato, Ali sul Gaticolato, PD06",0,2021-02-21T04:29:13+00:00
345412,IT-0680,closed,"Airbase Pantanella",41.136989,15.920187,,EU,Italy,IT,Apulia,IT-75,75,"Canosa di Puglia",0,,,,https://www.forgottenairfields.com/airfield-pantanella-580.html,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex,,0,2021-06-12T06:17:34+00:00
340396,IT-0672,heliport,"Capraia Heliport",43.046217,9.844325,,EU,Italy,IT,Tuscany,IT-52,52,"Capraia Isola (LI)",0,,,,,,,0,2021-01-28T15:38:00+00:00
320178,IT-0417,closed,"Aviosuperficie Coraine",45.588562,10.755719,,EU,Italy,IT,Veneto,IT-34,34,"Caprino Veronese (VR)",0,,,,,,"Coraine, VR16",0,2016-09-10T02:20:42+00:00
340387,IT-0663,heliport,"Ischia Casamicciola Terme Heliport",40.750963,13.898701,,EU,Italy,IT,Campania,IT-72,72,"Casamicciola Terme (NA)",0,,,,,,,0,2021-11-12T10:06:11+00:00
317721,LIDK,heliport,"Casarsa della Delizia Air Base",45.953167,12.816717,125,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Casarsa della Delizia (UD)",0,LIDK,,UD19,,,,0,2016-08-22T06:43:00+00:00
308290,IT-0033,heliport,"Castel Gandolfo Heliport",41.732928,12.658055,,EU,Italy,IT,Lazio,IT-62,62,"Castel Gandolfo",0,,,,,,,0,2016-05-15T13:58:34+00:00
337173,IT-0598,heliport,"Heliport Castellana grotte",40.883284,17.148167,,EU,Italy,IT,Apulia,IT-75,75,"Castellana Grotte",0,,,,,,,0,2020-11-10T18:34:35+00:00
308696,IT-0060,closed,"Aviosuperficie Valentino",44.437222,7.660556,1457,EU,Italy,IT,Piedmont,IT-21,21,"Castelletto Stura (CN)",0,,,,,,Valentino,0,2016-08-10T07:27:29+00:00
319458,IT-0289,closed,"Conca del Re",39.853525,16.197045,,EU,Italy,IT,Calabria,IT-78,78,"Castrovillari (CS)",0,,,,,,"CSCVI, CSCVI",0,2017-01-19T11:45:10+00:00
321713,IT-0520,closed,Silvia-Giovanni,45.26142,10.535641,,EU,Italy,IT,Lombardy,IT-25,25,"Ceresara (MN)",0,,,,,,"MNSMA, MNSMA",0,2017-01-03T00:49:08+00:00
337134,IT-0583,heliport,"Eliporto di soccorso",41.272759,15.917548,,EU,Italy,IT,Apulia,IT-75,75,Cerignola,0,,,,,,,0,2020-11-09T05:03:03+00:00
340346,IT-0625,closed,"Cerignola Airfield",41.242339,15.80525,,EU,Italy,IT,Apulia,IT-75,75,"Cerignola (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Cerignola_Airfield,,0,2021-01-28T13:42:11+00:00
340347,IT-0626,closed,"Giulia Airfield",41.304167,15.841667,,EU,Italy,IT,Apulia,IT-75,75,"Cerignola (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Giulia_Airfield,,0,2021-01-28T13:43:16+00:00
340354,IT-0633,closed,"San Giovanni Airfield",41.239417,15.801825,,EU,Italy,IT,Apulia,IT-75,75,"Cerignola (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#San_Giovanni_Airfield,,0,2021-01-28T13:49:00+00:00
340360,IT-0639,closed,"Torretto Airfield",41.181944,15.763889,,EU,Italy,IT,Apulia,IT-75,75,"Cerignola (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Torretto_Airfield,,0,2021-01-28T13:55:07+00:00
308706,IT-0070,closed,"Campo di Volo Malabaila",44.678889,7.818611,935,EU,Italy,IT,Piedmont,IT-21,21,"Cherasco (CN)",0,,,,,,"Malabaila, CNCHE",0,2017-01-14T12:11:41+00:00
308713,IT-0077,closed,"Fly Igor",45.298056,8.0075,950,EU,Italy,IT,Piedmont,IT-21,21,"Cigliano  (VC)",0,,,,,,,0,2016-04-20T08:26:31+00:00
44002,LILS,heliport,"Clusone Heliport",45.883888244628906,9.966388702392578,1900,EU,Italy,IT,Lombardy,IT-25,25,Clusone,0,LILS,,,,,,0,2009-04-07T13:06:19+00:00
320920,IT-0486,closed,"Campo di Volo Corbetta",44.807691,12.105863,6,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Codigoro (FE)",0,,,,,,"FECOD, FECOD",0,2019-08-24T04:51:53+00:00
331184,IT-0539,heliport,"Elisoccorso Provincia di Como",45.771878,9.043403,,EU,Italy,IT,Piedmont,IT-21,21,Como,0,,,,,,,0,2019-05-09T11:17:19+00:00
44003,LILY,seaplane_base,"Como (Idroscalo - Water Ad) Hidroport",45.814701,9.06972,663,EU,Italy,IT,Lombardy,IT-25,25,"Como (CO)",0,LILY,,CO02,,,,0,2016-07-23T01:58:20+00:00
319806,IT-0363,closed,"Aviosuperficie Il Gabbione",44.50326,11.81415,9,EU,Italy,IT,Emilia-Romagna,IT-45,45,Conselice,0,,,,,,,0,2020-04-14T18:19:11+00:00
336965,IT-0559,closed,"Campo di volo Condor",40.242331,18.034047,,EU,Italy,IT,Apulia,IT-75,75,Copertino,0,,,,,,,0,2020-10-24T10:31:49+00:00
320011,IT-0389,closed,"Aviosuperficie ""Bore di Chienti""",43.261156,13.563302,200,EU,Italy,IT,Marche,IT-57,57,"Corridonia (MC)",0,,,,,,"Armando di Tullio, MCBDC",0,2019-03-20T12:21:58+00:00
308686,IT-0050,closed,Cossato,45.653333,8.204444,804,EU,Italy,IT,Piedmont,IT-21,21,"Cossato (BI)",0,,,,,,,0,2019-01-24T08:37:36+00:00
308682,IT-0046,closed,"CASCINA GRECIA",45.35,7.783333,354,EU,Italy,IT,Piedmont,IT-21,21,"Cuceglio (TO)",0,,,,,,,0,2019-01-19T08:46:09+00:00
336964,IT-0558,closed,"Campo di volo Cutrofiano",40.102031,18.243635,,EU,Italy,IT,Apulia,IT-75,75,Cutrofiano,0,,,,,,,0,2020-10-24T10:25:03+00:00
